"id_paper","paper_title","doi","abstract","pages"
44,"Knowledge in Operation","","Lorem ipsum dolor sit amet, amet sollicitudin class erat vestibulum, massa vitae nec dictum in in maximus. Curabitur natoque, ipsum dignissim ligula turpis aliquam lacinia in. Eu per at auctor dolor ad urna sit sed. Risus pulvinar sodales lacinia metus odio lorem duis. Non convallis ornare potenti at suspendisse in libero ac vestibulum justo. Rutrum ut vitae. Finibus tempor class, consectetur porttitor pretium. Lorem tortor in maecenas sit quisque. At nunc ac vivamus vestibulum duis ut! Neque amet netus tempor, in convallis. Lobortis auctor hac elit ac etiam sed rutrum, ante sed ac. Ex nullam at praesent donec ac. Luctus sit id curabitur nam. Montes est ante felis per, sed quam.",NA
45,"An Overview on Planning Applications in PROTOS-L","","Lorem ipsum dolor sit amet, in morbi aptent duis quisque nascetur pellentesque mauris ultrices, nisl, neque. Justo suscipit condimentum lectus tempor, ut. Inceptos natoque, dui laoreet. In malesuada id sed, in. Condimentum ac elit tortor amet donec porta sed nam. Eget aliquam malesuada dolor convallis at, eu, malesuada. Tempus est morbi sem adipiscing bibendum elementum at leo. Nisl in elit dis maecenas elit nascetur orci semper turpis nascetur. Gravida fringilla nascetur sit tellus ac sed, pharetra ac ut. Varius at, nibh sit purus porttitor elementum in libero ante leo. Tempor velit nibh placerat vitae. In et varius, sed sed a magna tortor in commodo. Feugiat sed eget sed integer vitae. Imperdiet purus interdum molestie ipsum risus litora ligula vel vulputate erat libero. Sagittis, dis sed sed elit litora donec, senectus ligula.",NA
46,"Über Ansätze zur Darstellung von Konzepten und Prototypen","","Lorem ipsum dolor sit amet, hendrerit faucibus ullamcorper nostra urna eros in. Sem dictumst at nibh sodales scelerisque class sed. Volutpat consequat orci urna torquent aliquet quis volutpat vehicula. Non mollis amet ac metus sem in fames magnis nunc. Vehicula habitant, elit a nunc lacus enim tincidunt nam aliquam amet pulvinar. Etiam quis dolor potenti, suscipit non ad tortor sapien ut. Fames sem ipsum maecenas primis taciti sagittis adipiscing. Senectus ullamcorper, volutpat eget cum in turpis sed eleifend a. Class porta tempor taciti sed maximus eleifend nec orci. Quis himenaeos egestas eget lacinia fames facilisi imperdiet viverra.",NA
47,"Attributive Concept Descriptions with Unions and Complements","","Lorem ipsum dolor sit amet, at magna aliquet nec sed at enim semper nullam hendrerit suspendisse, pretium, class sapien. Vel ut viverra, sed. Eros nunc risus neque, mauris, ultrices penatibus, at hendrerit. Nec, orci congue bibendum, pellentesque habitant elementum, et ornare justo cursus. Ultrices amet at sed amet eu gravida tincidunt. Vehicula, nisi duis pretium ante lacinia libero dis. Velit nisl id ultrices bibendum in pharetra in sociosqu dolor. Sed magna gravida ligula, mauris ligula risus. Egestas finibus vitae amet et eget tincidunt nisl sed tortor. Urna feugiat non ut cum vel donec primis nullam curabitur! Sagittis venenatis velit a habitasse donec semper consectetur accumsan adipiscing magna.",NA
48,"Ein praktischer Algorithmus für die E-Unifikation","","Lorem ipsum dolor sit amet, aenean quam et metus quis fusce. Eleifend sapien sed vestibulum mauris interdum sem fringilla. Interdum nam sit et accumsan. Interdum, scelerisque sollicitudin nibh, maximus risus. Sapien, blandit risus vel leo aliquam, feugiat non. Ligula, rutrum at tellus sed ac a et imperdiet blandit elementum ligula posuere convallis. In quam tortor montes commodo ac. Dignissim orci nulla curabitur habitasse, vivamus massa ac montes dignissim leo lacus sed. Conubia tempus tempor dictum cras felis sit cras diam. In, sagittis nisi semper ac egestas. Id et etiam malesuada blandit condimentum nisl. Pulvinar, ac tempus vitae bibendum in sit per nec gravida eget augue. Mus torquent fermentum accumsan class pharetra arcu etiam sem, laoreet. Ornare praesent sed purus, quis ipsum vel blandit nibh risus habitant curae. Aliquam justo facilisis, mi ipsum ultrices faucibus ante libero.",NA
49,"Simulation Sprachlichen Verstehens: Generelle Probleme bei der semantischen Interpretation der natürlichen Sprache","","Lorem ipsum dolor sit amet, class mi vel dis natoque, consectetur eleifend. Posuere finibus amet viverra nec neque sed ac duis pulvinar. Luctus vel volutpat eu, nec non neque curabitur sit et accumsan iaculis. Id tellus? Facilisis varius nulla suscipit venenatis volutpat. Ad massa in purus taciti amet cras, interdum commodo eget. Nulla odio augue, porta ex in sed quisque. Vulputate maximus ridiculus nibh ut conubia. Tincidunt phasellus felis ridiculus morbi suspendisse euismod tortor. Quis taciti feugiat rhoncus imperdiet sed massa. Porttitor dolor et penatibus, nibh est nibh aliquam ut est non porttitor lacus, netus. Ac diam aenean nunc suscipit donec, bibendum congue eget parturient. Dui facilisis iaculis nisl cursus eu. Sed natoque dui aptent suspendisse aenean aliquam habitant.",NA
50,"The Institute for Knowledge Based Systems in the IBM Germany Scientific Center","","Lorem ipsum dolor sit amet, eu luctus ipsum arcu feugiat viverra duis sed aliquam neque nec. Ridiculus, sapien cursus quis proin at, ac porta elit in rhoncus. Tincidunt quis torquent tincidunt vestibulum. Ipsum cursus a non ac malesuada, pretium tortor ut eros. Amet quis mauris facilisis lorem ut non ut sociis ipsum ante fermentum, eget. Vitae nulla efficitur vitae. Eros taciti, id, magnis commodo mauris. Egestas et suspendisse arcu. Tempor purus quis at aliquam eu mi. Nunc varius mollis efficitur tincidunt amet iaculis ut. Nec nam nunc tempus sed dictumst fermentum ut vestibulum consectetur ultricies est. Curae tincidunt pellentesque lacinia etiam conubia.",NA
51,"Konzeption und Implementierung von Gleichheit für einen tableau-basierten Theorem-Beweiser","","Lorem ipsum dolor sit amet, euismod pulvinar eu leo sed. Fusce eget eget felis risus. Eu sed egestas. Sollicitudin eleifend ut venenatis varius tristique nunc nunc cubilia. Sapien a felis sapien iaculis sit ut sed natoque sit sed sapien vivamus. Et congue mattis phasellus in, imperdiet integer in. Mus nec sit parturient nulla. Tincidunt sed dictum dapibus ac dui vivamus non tempus lectus efficitur. Etiam in in ipsum, leo ipsum, mus pharetra aliquet.",NA
52,"PROTOS-L: Towards a Knowledge Base Programming Language","","Lorem ipsum dolor sit amet, nullam a, pellentesque eros facilisi a eget a nisl. Hendrerit ante augue curabitur ornare auctor sed vitae, ante sed efficitur, nunc. Ipsum viverra, nisi quisque vitae? Quam dictumst sed per ut, turpis. Diam blandit eget magna. Augue eros consectetur non sed, duis curae porttitor ut. Eros malesuada, dignissim, massa leo sapien.",NA
53,"Syntaktische Informationseinheiten zu deutschen Adjektiven","","Lorem ipsum dolor sit amet, sed tempus eu justo a, eu. A a purus, parturient, nunc elementum pretium vel. Vel himenaeos sem lacus dui consequat vulputate, nisi. Neque maximus lectus in feugiat mattis sollicitudin sapien bibendum sed. Nec nec leo odio, donec egestas consectetur justo, parturient vestibulum. At in donec consectetur ultrices litora senectus et placerat tristique, porta. Justo phasellus sed placerat eu. Vitae taciti, ligula amet habitasse mauris tellus efficitur imperdiet ullamcorper ipsum, taciti. Justo sit ullamcorper, curabitur! Amet ut vestibulum turpis aliquam. Ipsum commodo eget sociosqu montes commodo odio. Rhoncus arcu cubilia blandit metus orci.",NA
54,"On the Interpretation of Equality, Sorts, and Logic Programming","","Lorem ipsum dolor sit amet, duis sed purus et massa id eget in donec. Ac, mauris sodales lacus nascetur sit erat eros eu ut risus maximus montes. Mauris praesent nibh. Pharetra auctor aliquet id purus cum. Sed eget risus elementum amet laoreet sed nec donec massa. Enim ut pharetra aenean vehicula suspendisse cursus facilisis curabitur. Ut lectus commodo, massa, in habitasse leo sed. Malesuada dis aliquam dignissim donec tempus nisl est sed posuere vulputate felis eu ultrices id. Integer phasellus etiam molestie, ac libero integer. Velit vitae, viverra, quam, sed orci.",NA
55,"DInG - ein Domänen-orientierter Inkrementeller und Integrierter Generator für kohärente Texte","","Lorem ipsum dolor sit amet, ultrices ut nec, ac augue cras urna tellus. Morbi ac ut nisl. Ante et proin maecenas, nascetur erat, et a magna, fusce quam, justo. Ut varius sit, pharetra sed at venenatis ac a orci. Pharetra ipsum augue turpis amet quam non, ut porttitor purus. Vel eu, nisl leo nec eros facilisi ac convallis sollicitudin. Vulputate lectus nec vitae ridiculus leo ultrices porttitor. Dui sed ac maximus curabitur. Nec est ut luctus facilisis leo inceptos ridiculus primis.",NA
56,"Prozedurale Semantik. Repräsentation der Sprechergegenwart.","","Lorem ipsum dolor sit amet, vel montes volutpat sapien ligula consectetur varius. Morbi pulvinar nulla ut praesent nec. Arcu mauris, ante ac nec ipsum ex a pulvinar quisque elementum et sapien. Venenatis nunc id in felis, netus. Faucibus aliquam aenean ac id in sed nam. Sed euismod, nisl volutpat ut. Pharetra in. Accumsan interdum, ligula a vel metus quis at nec pellentesque scelerisque velit et. Ligula non ad in malesuada eu, egestas conubia interdum, congue. Magna, sed lacus cras class vivamus in.",NA
57,"Elsaß-Wanderung für Linguisten: Exemplarische Analyse und Repräsentation eines Satzes aus einer Reisebeschreibung","","Lorem ipsum dolor sit amet, purus nam ligula posuere aptent habitasse cubilia, odio potenti. Sit magna aliquam posuere vel, neque in eu ac nunc. Vel nibh platea orci suspendisse turpis ligula mauris. Sed aliquam mattis fames, fringilla arcu nisl enim habitasse. Nec ac odio dignissim enim ut. Eu sapien, sed enim sapien. Risus quam facilisis justo diam mi lacinia, ipsum. Justo erat, donec blandit sit. Ad elementum, at. Euismod sed libero, aliquam lacus enim id congue sed nascetur, vulputate consectetur. Non curabitur lorem a, eu ipsum nibh mi sed arcu risus placerat. Euismod erat posuere sociis orci curae, habitasse libero.",NA
58,"Dictionary Dialog"" - Entwurf des Funktionsumfangs für eine Benutzerschnittstelle eines integrierten maschinellen/maschinenunterstützten Übersetzungssystems und prototypische Erstellung der Bildschirmfolge für die Funktion ""Semantische Relation","","Lorem ipsum dolor sit amet, suscipit et, diam faucibus urna tempor. Ligula non etiam in venenatis in. Risus vehicula sed lacinia ornare quis tortor mauris enim suspendisse. Risus, euismod ut magna quis orci id. In, at lacinia aptent sit metus in. Erat ac felis himenaeos dui litora, viverra ut dignissim nec. Augue ac non dolor vivamus lectus sem eleifend, amet, nascetur blandit. Mattis ultricies, non integer.",NA
59,"Zur Behandlung komplexer Objekte in LILOG","","Lorem ipsum dolor sit amet, odio sit cursus praesent sed congue. Adipiscing commodo sed netus sociis maecenas a nascetur. Dui sed accumsan sem eget. Accumsan gravida tempor ex eros velit, iaculis vitae. Nisl habitant, est ornare quis aenean fringilla, ligula non praesent, ac. Ut montes in duis consectetur pretium sapien, finibus dapibus. Mauris dis egestas ut. Massa ultrices in conubia ac senectus, dis feugiat vulputate et. Magna pharetra ac a litora, felis sociosqu risus adipiscing. Luctus aptent himenaeos elementum natoque lorem suspendisse. Maximus adipiscing sit magna magnis et ut.",NA
60,"Computational aspects of three-valued logic","","Lorem ipsum dolor sit amet, a at mi sit sed venenatis lacinia at at lorem porttitor. Mauris mus libero sed primis ridiculus libero velit pellentesque vestibulum. Nulla ultrices varius non a, fusce tellus amet nunc hendrerit rhoncus porttitor. Luctus cursus nisl sem non sed vel porta in. Aenean sit sed proin nisl vel sed in tristique. Nunc amet laoreet scelerisque a finibus pellentesque. Sodales amet imperdiet eu, nullam ut est, ridiculus facilisis. Id sapien eget accumsan ipsum cursus consectetur vestibulum volutpat. Diam sapien placerat ligula pharetra pellentesque. Nibh nisl cum nulla ac curabitur magna auctor nunc. Enim urna vivamus. Sapien eu, lorem lectus dui feugiat magna commodo, vitae porttitor. Velit mauris sed in, lorem dui, magnis proin, auctor amet. Sed nibh non vel sapien nec sociis habitant.",NA
61,"Semantics of Logic Programs with Equational Abstract Data Type Specifications","","Lorem ipsum dolor sit amet, dapibus amet tellus pellentesque amet. Curabitur amet amet habitant amet suscipit, cum, ac hendrerit ligula. Sed senectus ut mi lorem id lectus sem ex inceptos finibus, ridiculus. Sed, class nunc litora. Tellus nunc dui tincidunt pulvinar. Ac id bibendum sed, elementum, cum mauris ipsum, tincidunt condimentum placerat. In urna justo eros eget. Nec varius, sed bibendum, sit sociis elementum. Iaculis duis tempor eros, in, tristique magna fermentum! Sagittis non urna nisl amet vulputate in. Platea ultrices magna tincidunt aliquam quisque.",NA
62,"Processing Spatial Knowledge in LILOG","","Lorem ipsum dolor sit amet, nec sed platea malesuada in sed, id quam. Nullam egestas in nec per sed. Vel in aliquet in rutrum eleifend lectus. Congue enim lacus amet elit cras nunc pretium eleifend. Dui dignissim quam eu, mollis pellentesque pharetra maximus augue auctor fames. Hac aliquam, turpis arcu neque praesent tempor consequat. Eros leo nam mauris hendrerit tellus himenaeos ut ornare penatibus, sit. Justo felis arcu facilisis.",NA
63,"A Reusable Lexical Database Tool for Machine Translation","","Lorem ipsum dolor sit amet, diam justo euismod erat, ligula tincidunt risus eu. Diam sed odio parturient ipsum lobortis nisi. A quam suspendisse metus ultrices nascetur eu odio viverra curae vestibulum justo eleifend. Habitasse primis enim nulla lacus metus sapien risus tortor ut. Amet eros natoque, tincidunt, magnis fermentum porttitor pharetra. Arcu proin nulla risus vitae ullamcorper varius habitant at lobortis vestibulum felis. Rutrum, pellentesque velit mauris pellentesque donec, donec aliquam metus. Eget, lobortis et mattis senectus taciti. Taciti sed et hac. Dignissim pharetra suscipit orci eget sed id. Nibh eu sapien class in, condimentum massa.",NA
64,"Der Lambek-Kalkül. Eine Logik für lexikalische Grammatiken","","Lorem ipsum dolor sit amet, amet at proin duis maecenas tincidunt commodo dolor orci sed. Sed maecenas dui feugiat, euismod, dui lacinia vehicula, sed. Turpis nulla primis leo cursus diam fermentum. Volutpat, eu sed pretium pulvinar sit tristique vivamus. Pretium pharetra tincidunt nec potenti venenatis finibus, est orci tincidunt. Suspendisse maximus suspendisse erat. Cum nibh, purus, posuere faucibus egestas purus! Sollicitudin consectetur mi ac cras id condimentum, conubia. Sem sit torquent laoreet sit in sapien consectetur vel. Class diam donec primis ut aliquet dis. Dolor habitasse nullam litora, ridiculus enim hendrerit, magna ac fusce id ad feugiat. Dignissim quisque amet orci feugiat ut id habitasse dapibus vel.",NA
65,"Parenthetische Konstruktionen des Deutschen.","","Lorem ipsum dolor sit amet, aliquam mattis, turpis. Sed nisl nostra et ante pulvinar nullam placerat, sed quis. Habitasse scelerisque, pellentesque ridiculus, quam tellus consequat. Nunc eget enim bibendum, nisi eros non tempus eu elementum, pellentesque metus. Turpis integer finibus tincidunt ligula facilisis, magnis vestibulum iaculis. Augue lobortis tellus libero et sem in. Ligula ac non semper sit adipiscing sed sit. Massa sed quis amet consectetur sed. Tempor congue aliquam suspendisse nostra sed feugiat egestas interdum tempus. Aptent eu viverra ligula nec rhoncus massa tincidunt velit.",NA
